,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
12411,12412,240000.0,1,1,2,43,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13219,13220,50000.0,1,2,2,32,0.0,0.0,0.0,0.0,0.0,0.0,48536.0,41045.0,41532.0,18646.0,19183.0,19214.0,3030.0,2124.0,646.0,828.0,1097.0,612.0,0.0
23683,23684,240000.0,2,1,1,44,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2771.0,4756.0,3496.0,4708.0,1522.0,2407.0,4756.0,3496.0,4708.0,1522.0,2407.0,1576.0,0.0
2585,2586,100000.0,1,2,2,25,0.0,0.0,0.0,0.0,-2.0,-2.0,76222.0,79564.0,49000.0,-1000.0,0.0,0.0,4700.0,1500.0,0.0,31000.0,0.0,0.0,0.0
2770,2771,90000.0,2,2,2,23,2.0,0.0,0.0,0.0,0.0,0.0,87669.0,86653.0,57819.0,30895.0,14543.0,9329.0,3499.0,3000.0,3000.0,10000.0,2000.0,10000.0,0.0
22430,22431,90000.0,2,2,1,35,0.0,0.0,0.0,2.0,2.0,2.0,37003.0,38082.0,41150.0,41677.0,42191.0,43371.0,2000.0,4000.0,1500.0,1500.0,2000.0,2000.0,0.0
4028,4029,60000.0,2,2,2,27,0.0,0.0,0.0,0.0,0.0,0.0,18224.0,19928.0,20939.0,21291.0,21734.0,22184.0,2000.0,1648.0,1000.0,936.0,962.0,3013.0,0.0
12641,12642,140000.0,2,2,2,24,1.0,-2.0,-1.0,-1.0,2.0,0.0,0.0,0.0,167.0,80644.0,146651.0,55776.0,0.0,167.0,80677.0,0.0,2500.0,28.0,0.0
8166,8167,180000.0,2,1,2,31,0.0,0.0,0.0,0.0,0.0,0.0,21760.0,22794.0,23801.0,24117.0,24468.0,25106.0,1689.0,1693.0,1009.0,888.0,1045.0,1077.0,0.0
15145,15146,170000.0,2,2,2,23,0.0,0.0,0.0,0.0,0.0,0.0,139172.0,140837.0,139639.0,146931.0,98827.0,100833.0,4970.0,5300.0,10000.0,3500.0,3500.0,4000.0,0.0
24517,24518,280000.0,1,1,2,32,0.0,0.0,0.0,0.0,0.0,0.0,4524.0,2625.0,4401.0,5039.0,6913.0,7350.0,2000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0
8001,8002,140000.0,2,2,1,26,0.0,0.0,0.0,0.0,0.0,0.0,41547.0,40925.0,36775.0,35877.0,34812.0,33899.0,2000.0,1800.0,1300.0,1400.0,1400.0,1000.0,0.0
11467,11468,20000.0,1,3,1,45,-1.0,2.0,0.0,0.0,0.0,0.0,1340.0,950.0,1560.0,1170.0,780.0,780.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0
4063,4064,240000.0,1,1,2,29,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8875,8876,140000.0,2,1,2,25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1605.0,1844.0,1311.0,643.0,2561.0,1440.0,1844.0,1311.0,643.0,2561.0,1440.0,1582.0,0.0
25783,25784,150000.0,2,1,2,37,-1.0,-1.0,-1.0,-1.0,0.0,0.0,20224.0,24837.0,4159.0,15089.0,2233.0,0.0,24840.0,4159.0,17589.0,0.0,0.0,500.0,0.0
11151,11152,10000.0,1,2,1,58,2.0,2.0,2.0,2.0,2.0,0.0,8857.0,9964.0,9654.0,10348.0,10044.0,10009.0,1400.0,0.0,1000.0,0.0,515.0,344.0,1.0
20927,20928,50000.0,1,1,1,33,0.0,0.0,2.0,0.0,0.0,0.0,40505.0,46745.0,45727.0,45515.0,,,,,,,,,
5588,5589,70000.0,2,3,2,24,,,,,,,75894.0,70947.0,59783.0,18965.0,15936.0,1518.0,10004.0,3012.0,1000.0,1000.0,1518.0,20911.0,0.0
12558,12559,50000.0,2,5,1,29,0.0,0.0,0.0,0.0,0.0,0.0,85305.0,86152.0,56250.0,57603.0,19336.0,18964.0,4000.0,2257.0,2000.0,2000.0,700.0,600.0,0.0
5367,5368,200000.0,2,1,1,40,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,6549.0,9389.0,18475.0,1016.0,4934.0,7749.0,9421.0,14068.0,3.0,4948.0,7770.0,23918.0,0.0
15979,15980,100000.0,2,3,1,40,0.0,0.0,0.0,0.0,0.0,0.0,49328.0,44045.0,42373.0,37088.0,75672.0,31645.0,2038.0,1994.0,1457.0,1205.0,1162.0,1131.0,0.0
12158,12159,130000.0,1,2,1,39,0.0,0.0,-1.0,0.0,-1.0,-1.0,1240.0,0.0,1138.0,1138.0,2478.0,-3040.0,0.0,1138.0,0.0,2500.0,0.0,0.0,0.0
16009,16010,140000.0,2,2,1,30,0.0,0.0,0.0,0.0,0.0,2.0,106526.0,85019.0,82784.0,81458.0,86227.0,84646.0,4000.0,3000.0,4000.0,7000.0,0.0,4000.0,0.0
5716,5717,280000.0,2,1,1,41,0.0,0.0,0.0,0.0,0.0,0.0,99755.0,81244.0,81193.0,82470.0,49630.0,46517.0,3000.0,3007.0,5000.0,2000.0,1700.0,2000.0,0.0
12613,12614,470000.0,1,1,2,27,-1.0,-1.0,-1.0,-1.0,0.0,0.0,4007.0,3201.0,14509.0,21168.0,14501.0,8726.0,3201.0,14509.0,21168.0,0.0,1528.0,6970.0,0.0
27855,27856,360000.0,2,1,2,27,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2434.0,3881.0,2394.0,2441.0,2441.0,2441.0,3900.0,2406.0,2453.0,2453.0,2453.0,2453.0,0.0
18265,18266,50000.0,1,3,1,51,0.0,0.0,0.0,0.0,0.0,0.0,47877.0,48519.0,46538.0,45465.0,18654.0,19042.0,2516.0,2106.0,2048.0,783.0,806.0,652.0,0.0
13571,13572,510000.0,1,1,1,35,-2.0,-1.0,0.0,0.0,-2.0,-1.0,0.0,2754.0,3700.0,0.0,0.0,102097.0,2754.0,1000.0,0.0,0.0,102097.0,3509.0,0.0
5282,5283,140000.0,2,2,1,33,0.0,0.0,0.0,0.0,0.0,0.0,133094.0,132777.0,131672.0,133496.0,128509.0,124035.0,5005.0,4603.0,5002.0,4505.0,4400.0,4300.0,0.0
28033,28034,140000.0,2,1,2,30,0.0,0.0,2.0,0.0,0.0,2.0,78095.0,84781.0,82558.0,80376.0,85281.0,84688.0,8000.0,0.0,3500.0,5900.0,0.0,3000.0,0.0
17977,17978,370000.0,1,2,1,38,0.0,0.0,0.0,0.0,0.0,0.0,189567.0,183292.0,187344.0,192213.0,193602.0,196470.0,8000.0,8000.0,9000.0,7000.0,7000.0,6500.0,0.0
11868,11869,70000.0,2,2,1,37,1.0,2.0,-1.0,0.0,0.0,2.0,7204.0,5326.0,5954.0,1069.0,4711.0,4514.0,0.0,5954.0,0.0,4514.0,0.0,0.0,0.0
3927,3928,240000.0,2,3,2,40,0.0,0.0,0.0,0.0,0.0,0.0,227819.0,222299.0,227281.0,195027.0,199186.0,203475.0,8200.0,8800.0,7000.0,7200.0,7500.0,7800.0,1.0
28281,28282,320000.0,2,2,2,36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,396.0,396.0,396.0,596.0,13386.0,396.0,396.0,396.0,596.0,13386.0,396.0,396.0,0.0
24738,24739,60000.0,1,2,1,45,0.0,0.0,0.0,0.0,0.0,0.0,67719.0,69501.0,58536.0,56705.0,18352.0,18195.0,3000.0,12423.0,2000.0,2000.0,1000.0,1000.0,0.0
14203,14204,140000.0,2,2,1,27,0.0,0.0,0.0,0.0,0.0,0.0,125273.0,125756.0,111799.0,107375.0,104299.0,106280.0,6000.0,6000.0,3910.0,3936.0,3871.0,3841.0,1.0
28859,28860,130000.0,2,3,2,32,0.0,0.0,0.0,0.0,0.0,0.0,12535.0,14317.0,15656.0,4918.0,6918.0,8944.0,2000.0,2040.0,3000.0,2000.0,2026.0,6561.0,0.0
23753,23754,150000.0,2,3,1,65,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
3568,3569,70000.0,1,1,2,27,-1.0,3.0,2.0,0.0,0.0,-1.0,4168.0,3942.0,1929.0,2870.0,1435.0,3047.0,0.0,0.0,1980.0,0.0,3047.0,0.0,1.0
22779,22780,350000.0,2,1,1,41,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5037.0,14994.0,3101.0,17321.0,-22.0,4443.0,15069.0,3116.0,17414.0,0.0,4465.0,9434.0,0.0
24303,24304,20000.0,1,2,1,34,2.0,-1.0,0.0,0.0,0.0,0.0,390.0,18864.0,19499.0,19780.0,780.0,0.0,18864.0,1329.0,1000.0,0.0,0.0,0.0,1.0
10480,10481,130000.0,1,1,2,27,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,326.0,326.0,326.0,2400.0,1075.0,1650.0,326.0,326.0,2400.0,0.0,1650.0,652.0,1.0
1220,1221,50000.0,2,2,2,24,0.0,0.0,-1.0,-1.0,0.0,0.0,97043.0,39837.0,6928.0,17006.0,17363.0,17707.0,2000.0,6943.0,17006.0,630.0,633.0,657.0,0.0
21614,21615,90000.0,2,2,2,24,0.0,0.0,0.0,0.0,0.0,0.0,89608.0,87743.0,87363.0,74329.0,48451.0,48715.0,4507.0,4000.0,2500.0,2000.0,2000.0,2000.0,0.0
6722,6723,560000.0,1,1,1,47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10501.0,69458.0,23445.0,105199.0,47519.0,73537.0,69803.0,23560.0,109726.0,48237.0,74014.0,19443.0,0.0
12456,12457,370000.0,2,3,1,37,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11700,11701,120000.0,2,1,2,25,0.0,0.0,0.0,0.0,0.0,0.0,120568.0,122285.0,123294.0,81042.0,81225.0,79777.0,5224.0,5427.0,2830.0,3000.0,2900.0,2818.0,0.0
22675,22676,460000.0,2,1,1,32,0.0,0.0,-1.0,-1.0,-1.0,-1.0,5085.0,3883.0,5115.0,5714.0,1530.0,1868.0,3282.0,6000.0,5714.0,1530.0,1868.0,9250.0,0.0
29220,29221,10000.0,1,1,2,23,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28041,28042,200000.0,2,1,2,28,-2.0,-1.0,0.0,0.0,0.0,0.0,466.0,161746.0,153377.0,134027.0,135120.0,136512.0,161844.0,5228.0,5005.0,5004.0,5151.0,5253.0,0.0
10960,10961,620000.0,2,1,2,31,0.0,0.0,0.0,0.0,0.0,0.0,569023.0,562316.0,475333.0,473182.0,481896.0,513798.0,23009.0,20004.0,20008.0,14000.0,35804.0,250005.0,0.0
10036,10037,340000.0,2,3,1,37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16275.0,20037.0,9085.0,9461.0,12654.0,7296.0,20047.0,9126.0,9481.0,12657.0,7306.0,9928.0,0.0
22423,22424,110000.0,2,2,2,33,0.0,0.0,0.0,0.0,0.0,0.0,83762.0,84677.0,87748.0,99201.0,78281.0,77772.0,3200.0,4521.0,20000.0,2710.0,2800.0,2700.0,1.0
3074,3075,180000.0,1,3,2,31,2.0,2.0,0.0,0.0,0.0,0.0,36864.0,35587.0,35989.0,36013.0,36164.0,31637.0,0.0,1800.0,1230.0,1200.0,1350.0,2310.0,0.0
8354,8355,170000.0,1,2,1,42,0.0,0.0,0.0,0.0,0.0,0.0,164824.0,132485.0,120267.0,117453.0,115778.0,117411.0,6107.0,6000.0,4500.0,4500.0,4500.0,4500.0,0.0
7755,7756,60000.0,2,2,2,29,-1.0,2.0,2.0,-1.0,2.0,2.0,4603.0,4186.0,0.0,1887.0,1543.0,3972.0,0.0,0.0,1887.0,0.0,3557.0,0.0,0.0
4723,4724,200000.0,2,2,2,31,0.0,0.0,0.0,0.0,-2.0,-2.0,8350.0,4750.0,5134.0,245.0,56.0,167.0,2001.0,1001.0,501.0,201.0,501.0,501.0,0.0
7967,7968,20000.0,2,2,2,23,0.0,0.0,0.0,0.0,0.0,0.0,16622.0,18913.0,15868.0,16188.0,14891.0,3044.0,3015.0,5086.0,5000.0,3202.0,5000.0,694.0,0.0
17661,17662,290000.0,2,2,1,49,-2.0,-2.0,-1.0,2.0,0.0,0.0,-236.0,-236.0,11764.0,11186.0,6863.0,6179.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
17287,17288,150000.0,2,2,1,38,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,6829.0,6460.0,17154.0,2729.0,32550.0,8509.0,6719.0,27654.0,2729.0,32550.0,11467.0,6943.0,0.0
27796,27797,260000.0,2,1,2,26,0.0,0.0,0.0,0.0,0.0,0.0,238110.0,244368.0,245186.0,254614.0,176211.0,180845.0,10368.0,15186.0,14614.0,7211.0,7850.0,6912.0,0.0
9932,9933,20000.0,1,2,2,22,1.0,3.0,2.0,2.0,0.0,0.0,6792.0,6540.0,7278.0,7013.0,7398.0,8775.0,0.0,1000.0,0.0,500.0,1500.0,0.0,1.0
12014,12015,80000.0,1,1,2,37,0.0,0.0,0.0,0.0,0.0,0.0,68553.0,69191.0,71918.0,71534.0,73344.0,75218.0,3000.0,3310.0,2200.0,2400.0,2500.0,2400.0,0.0
18973,18974,50000.0,2,1,2,28,0.0,0.0,0.0,0.0,0.0,0.0,48940.0,50149.0,45546.0,46587.0,47519.0,51346.0,2059.0,2100.0,2100.0,2000.0,4600.0,0.0,0.0
2396,2397,200000.0,1,2,1,29,0.0,0.0,0.0,2.0,2.0,2.0,45982.0,46328.0,47534.0,48367.0,49366.0,47539.0,2078.0,3900.0,1900.0,1904.0,12.0,5224.0,0.0
26738,26739,50000.0,1,2,2,23,1.0,2.0,2.0,2.0,2.0,2.0,6283.0,6034.0,7925.0,8631.0,8855.0,8585.0,0.0,2000.0,1000.0,500.0,2.0,500.0,1.0
17698,17699,130000.0,2,1,1,46,0.0,0.0,0.0,0.0,0.0,-1.0,15393.0,16624.0,18932.0,22001.0,3403.0,3859.0,1593.0,3000.0,4000.0,0.0,3860.0,249.0,0.0
8304,8305,300000.0,2,1,2,26,0.0,0.0,0.0,0.0,0.0,0.0,277680.0,281719.0,284381.0,155562.0,158448.0,162626.0,12005.0,10155.0,6000.0,5000.0,6000.0,6000.0,0.0
18631,18632,110000.0,2,2,2,26,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1687.0,400.0,300.0,922.0,3509.0,1979.0,400.0,300.0,922.0,3509.0,0.0,5192.0,1.0
1190,1191,240000.0,2,1,2,29,0.0,0.0,0.0,0.0,0.0,-2.0,3093.0,2322.0,8186.0,3980.0,0.0,0.0,2000.0,2020.0,2500.0,0.0,0.0,85.0,0.0
15292,15293,200000.0,2,2,1,45,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1182.0,0.0,198.0,3532.0,0.0,0.0,0.0,198.0,3532.0,0.0,0.0,0.0,0.0
27271,27272,500000.0,1,1,2,39,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,22204.0,83528.0,-24702.0,23804.0,92715.0,6655.0,83643.0,472.0,113935.0,108041.0,33.0,3984.0,0.0
23777,23778,70000.0,2,3,1,49,2.0,2.0,2.0,2.0,2.0,2.0,19954.0,21024.0,21790.0,21142.0,23772.0,24930.0,1700.0,1400.0,0.0,3000.0,1700.0,1340.0,1.0
1517,1518,190000.0,1,3,1,49,2.0,2.0,2.0,2.0,2.0,2.0,178367.0,179062.0,177663.0,180312.0,185910.0,191895.0,5000.0,3000.0,7100.0,8700.0,9300.0,9500.0,1.0
21613,21614,20000.0,2,2,1,24,0.0,0.0,0.0,0.0,-1.0,0.0,17599.0,18920.0,19000.0,0.0,80.0,540.0,1920.0,1000.0,0.0,40.0,1000.0,844.0,0.0
18102,18103,50000.0,1,1,2,39,0.0,0.0,0.0,0.0,0.0,0.0,57436.0,58483.0,55825.0,54888.0,58115.0,57299.0,2055.0,2655.0,1862.0,4007.0,2517.0,37793.0,0.0
13840,13841,20000.0,2,2,2,30,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24635,24636,410000.0,1,1,2,32,0.0,0.0,0.0,0.0,2.0,2.0,35868.0,18762.0,18557.0,31003.0,30065.0,52726.0,3762.0,1557.0,13000.0,0.0,24897.0,0.0,1.0
15293,15294,180000.0,2,2,1,47,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,107.0,825.0,7609.0,825.0,1650.0,825.0,825.0,7609.0,825.0,1650.0,0.0,8214.0,0.0
3003,3004,50000.0,1,1,1,41,,,,,,,39159.0,40194.0,41209.0,42125.0,43443.0,44476.0,1669.0,1684.0,1600.0,2000.0,1753.0,1696.0,1.0
2473,2474,50000.0,2,3,1,47,0.0,0.0,0.0,0.0,0.0,0.0,32516.0,32774.0,33597.0,29105.0,26154.0,27699.0,1870.0,1693.0,1106.0,1473.0,3000.0,2507.0,0.0
24076,24077,250000.0,1,1,2,27,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,73.0,2244.0,3119.0,1860.0,10094.0,4896.0,2265.0,3119.0,1943.0,10094.0,2896.0,5074.0,0.0
7864,7865,120000.0,2,2,2,38,0.0,0.0,0.0,0.0,0.0,0.0,33814.0,35033.0,36175.0,15833.0,,,,,,,,,
23939,23940,50000.0,1,2,2,27,1.0,2.0,0.0,0.0,0.0,0.0,47568.0,46482.0,44546.0,40745.0,19910.0,17786.0,0.0,2000.0,1241.0,633.0,616.0,2500.0,1.0
29725,29726,310000.0,1,2,1,37,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1619.0,1443.0,1443.0,1443.0,1443.0,2886.0,1443.0,1443.0,1443.0,1443.0,2886.0,0.0,0.0
7561,7562,70000.0,2,3,2,29,-1.0,-1.0,2.0,0.0,0.0,0.0,24336.0,25510.0,24726.0,25377.0,24818.0,14978.0,3010.0,0.0,875.0,600.0,1000.0,600.0,0.0
14535,14536,240000.0,1,1,1,36,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,229.0,-167.0,-563.0,254.0,-142.0,344.0,0.0,0.0,1213.0,0.0,1032.0,0.0,0.0
7397,7398,360000.0,1,2,1,43,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16500,16501,50000.0,1,2,1,24,0.0,0.0,0.0,0.0,0.0,0.0,15524.0,16558.0,17596.0,18589.0,18997.0,18705.0,1300.0,1310.0,1300.0,700.0,1000.0,800.0,1.0
6972,6973,230000.0,1,1,1,38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1902.0,2161.0,1144.0,1346.0,1024.0,-4.0,2170.0,1149.0,1352.0,1029.0,0.0,654.0,0.0
8789,8790,500000.0,1,1,1,51,0.0,0.0,0.0,0.0,0.0,0.0,225233.0,235045.0,244517.0,243132.0,243869.0,251540.0,15000.0,15006.0,10000.0,10000.0,12000.0,15000.0,0.0
17879,17880,80000.0,1,3,2,27,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10904,10905,20000.0,2,3,1,47,0.0,0.0,0.0,0.0,2.0,0.0,19753.0,19728.0,19763.0,20240.0,18955.0,15255.0,1401.0,1306.0,2000.0,0.0,800.0,800.0,0.0
25069,25070,130000.0,1,2,1,48,2.0,0.0,0.0,0.0,0.0,0.0,121409.0,123106.0,125614.0,125451.0,84103.0,84436.0,6000.0,6592.0,4000.0,3000.0,3062.0,4000.0,1.0
24558,24559,20000.0,1,3,2,46,2.0,3.0,2.0,2.0,2.0,2.0,9417.0,9119.0,10015.0,9705.0,10540.0,10825.0,0.0,1200.0,0.0,1000.0,600.0,0.0,1.0
12733,12734,80000.0,1,2,2,24,0.0,0.0,0.0,0.0,0.0,0.0,35926.0,32813.0,22638.0,18805.0,6058.0,0.0,5041.0,4238.0,5051.0,3118.0,0.0,0.0,0.0
14852,14853,150000.0,2,2,1,38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5195.0,4177.0,7444.0,19997.0,4095.0,52207.0,4185.0,7447.0,20013.0,4095.0,25869.0,0.0,0.0
25614,25615,240000.0,2,2,2,29,0.0,0.0,0.0,0.0,0.0,0.0,92076.0,84598.0,90102.0,90198.0,89822.0,95856.0,5006.0,9002.0,7000.0,5049.0,21862.0,5529.0,0.0
10974,10975,30000.0,1,2,2,29,2.0,2.0,2.0,2.0,2.0,2.0,21959.0,24685.0,24983.0,25375.0,25923.0,25358.0,3400.0,1000.0,1100.0,1100.0,0.0,2100.0,0.0
4551,4552,80000.0,2,2,2,29,0.0,0.0,0.0,0.0,0.0,0.0,89061.0,31367.0,34848.0,69990.0,36711.0,38103.0,4000.0,4000.0,2000.0,4000.0,2000.0,2000.0,0.0
26882,26883,320000.0,1,1,1,29,0.0,0.0,0.0,0.0,0.0,0.0,40271.0,91965.0,86047.0,82233.0,72175.0,77831.0,60043.0,5036.0,5075.0,5017.0,10077.0,3062.0,0.0
21017,21018,50000.0,1,2,2,32,1.0,2.0,2.0,0.0,0.0,0.0,48793.0,50194.0,49101.0,47549.0,48817.0,45928.0,2500.0,0.0,1800.0,2000.0,2000.0,2000.0,1.0
15659,15660,120000.0,2,3,1,37,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,3140.0,448.0,0.0,0.0,0.0,10614.0,448.0,0.0,0.0,0.0,10614.0,0.0,0.0
29961,29962,260000.0,1,1,2,33,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,263.0,0.0,1368.0,101.0,955.0,263.0,0.0,1368.0,101.0,955.0,0.0,0.0
229,230,20000.0,2,3,2,24,1.0,2.0,0.0,0.0,0.0,0.0,19154.0,18165.0,17233.0,7630.0,1730.0,0.0,0.0,1333.0,500.0,100.0,0.0,3200.0,0.0
8172,8173,500000.0,1,1,2,43,0.0,0.0,0.0,-1.0,-1.0,-1.0,504644.0,512650.0,0.0,3887.0,0.0,7413.0,22650.0,0.0,3887.0,0.0,7413.0,0.0,1.0
19684,19685,420000.0,2,3,2,35,0.0,0.0,0.0,0.0,0.0,0.0,65958.0,63715.0,62201.0,56125.0,49114.0,47563.0,3500.0,3002.0,2200.0,1700.0,1800.0,1700.0,0.0
21440,21441,160000.0,2,1,2,29,-1.0,0.0,-1.0,0.0,0.0,0.0,3462.0,4673.0,12741.0,10023.0,11023.0,8922.0,4000.0,12841.0,1000.0,1000.0,178.0,4000.0,0.0
12705,12706,10000.0,2,2,2,22,2.0,0.0,0.0,0.0,0.0,0.0,7582.0,8502.0,9479.0,9669.0,9978.0,9928.0,1200.0,1136.0,326.0,444.0,199.0,0.0,1.0
17277,17278,70000.0,2,2,1,34,,,,,,,66946.0,67741.0,68790.0,68523.0,29163.0,29247.0,3007.0,3248.0,2661.0,1135.0,1160.0,1169.0,0.0
28770,28771,120000.0,2,3,1,39,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18748,18749,60000.0,2,2,2,26,2.0,2.0,2.0,2.0,2.0,2.0,60455.0,61417.0,60906.0,45734.0,40629.0,41137.0,3200.0,2400.0,12.0,3200.0,1619.0,0.0,1.0
29683,29684,230000.0,1,1,2,31,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,100.0,2405.0,0.0,0.0,0.0,100.0,2405.0,0.0,0.0
8073,8074,420000.0,1,1,1,36,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,860.0,430.0,2010.0,6058.0,160.0,580.0,0.0,2010.0,6058.0,160.0,1000.0,430.0,0.0
22550,22551,50000.0,2,3,1,35,3.0,2.0,2.0,2.0,0.0,0.0,34440.0,32823.0,34699.0,30869.0,29890.0,29719.0,0.0,3511.0,0.0,1045.0,1066.0,1134.0,0.0
2799,2800,100000.0,1,2,2,43,0.0,0.0,0.0,0.0,0.0,0.0,47730.0,47525.0,47184.0,46836.0,46529.0,47070.0,1808.0,1728.0,1641.0,1673.0,1689.0,1754.0,0.0
19640,19641,60000.0,2,1,2,32,1.0,2.0,0.0,0.0,0.0,2.0,17992.0,17405.0,18619.0,19636.0,20326.0,21534.0,0.0,1500.0,1328.0,1018.0,1687.0,778.0,1.0
19308,19309,100000.0,2,3,1,32,-1.0,-1.0,2.0,-1.0,0.0,-1.0,24002.0,22329.0,2781.0,32231.0,2781.0,21651.0,2781.0,0.0,32231.0,0.0,21651.0,26748.0,0.0
1608,1609,390000.0,2,2,2,42,-1.0,-1.0,0.0,0.0,0.0,0.0,5895.0,42006.0,31192.0,13859.0,10078.0,4635.0,42016.0,1397.0,347.0,250.0,145.0,94.0,0.0
17239,17240,10000.0,2,2,1,41,3.0,2.0,2.0,7.0,7.0,7.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16803,16804,200000.0,1,1,2,40,0.0,0.0,0.0,0.0,0.0,0.0,66052.0,68994.0,70825.0,73902.0,74943.0,76996.0,3800.0,3300.0,4000.0,2600.0,3000.0,3000.0,0.0
20846,20847,210000.0,1,1,2,28,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24880,24881,90000.0,1,2,1,36,0.0,0.0,0.0,-2.0,-2.0,-2.0,24489.0,23303.0,12957.0,4755.0,9176.0,10376.0,1527.0,12957.0,4755.0,9296.0,1200.0,0.0,0.0
15785,15786,150000.0,2,2,1,24,,,,,,,1473.0,1473.0,3323.0,5953.0,2559.0,4509.0,1473.0,3323.0,5970.0,2571.0,4515.0,4019.0,0.0
1183,1184,200000.0,2,1,2,29,0.0,0.0,0.0,0.0,0.0,0.0,194241.0,193425.0,196537.0,195268.0,,,,,,,,,
26779,26780,50000.0,1,2,2,29,1.0,2.0,2.0,0.0,0.0,2.0,12460.0,13489.0,12987.0,13699.0,15868.0,15474.0,1530.0,0.0,1234.0,2403.0,0.0,711.0,0.0
24653,24654,500000.0,1,2,1,40,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,22520.0,1110.0,79243.0,0.0,4580.0,0.0,1110.0,79243.0,0.0,4580.0,0.0,1380.0,0.0
23824,23825,50000.0,2,3,1,51,0.0,0.0,0.0,0.0,0.0,0.0,45096.0,28907.0,29691.0,29104.0,28968.0,29440.0,1500.0,1508.0,1502.0,1100.0,1032.0,4500.0,0.0
24345,24346,200000.0,1,2,1,45,3.0,2.0,2.0,2.0,2.0,2.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19205,19206,70000.0,2,1,2,24,0.0,0.0,0.0,0.0,0.0,0.0,110176.0,56378.0,57572.0,58130.0,59289.0,61331.0,2700.0,2700.0,2110.0,2125.0,3000.0,2300.0,0.0
8155,8156,500000.0,2,1,2,38,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,27794.0,29712.0,65437.0,30368.0,6265.0,44196.0,30199.0,70403.0,30455.0,36.0,45225.0,35217.0,0.0
